canonicalUrl,wpMediaId,kind,scope,inPrimaryScope,confidence,title,width,height,sections,owners,sourceUrls
https://nikitapichugin.ru/wp-content/uploads/2025/03/photo_2026-06-25_13-44-31-2-75x50_c.jpg,0,home_page_visual_asset,primary,true,medium,Главная страница,0,0,home.page_html,home,https://nikitapichugin.ru/wp-content/uploads/2025/03/photo_2026-06-25_13-44-31-2-75x50_c.jpg
https://nikitapichugin.ru/wp-content/uploads/2025/03/photo_2026-06-25_13-44-31-2.jpg,16095,home_artwork_feed_item,primary,true,medium,photo_2026-06-25_13-44-31,1590,1115,home.page;home.envira_lenta,home;lenta-na-glavnoj,https://nikitapichugin.ru/wp-content/uploads/2025/03/photo_2026-06-25_13-44-31-2.jpg
https://nikitapichugin.ru/wp-content/uploads/2025/03/photo_2026-06-25_13-44-35-75x50_c.jpg,0,home_page_visual_asset,primary,true,medium,Главная страница,0,0,home.page_html,home,https://nikitapichugin.ru/wp-content/uploads/2025/03/photo_2026-06-25_13-44-35-75x50_c.jpg
https://nikitapichugin.ru/wp-content/uploads/2025/03/photo_2026-06-25_13-44-35.jpg,16065,home_artwork_feed_item,primary,true,medium,photo_2026-06-25_13-44-35,1774,1201,home.page;home.envira_lenta,home;lenta-na-glavnoj,https://nikitapichugin.ru/wp-content/uploads/2025/03/photo_2026-06-25_13-44-35.jpg
https://nikitapichugin.ru/wp-content/uploads/2025/03/photo_2026-06-25_13-44-42-1-75x50_c.jpg,0,home_page_visual_asset,primary,true,medium,Главная страница,0,0,home.page_html,home,https://nikitapichugin.ru/wp-content/uploads/2025/03/photo_2026-06-25_13-44-42-1-75x50_c.jpg
https://nikitapichugin.ru/wp-content/uploads/2025/03/photo_2026-06-25_13-44-42-1.jpg,16081,home_artwork_feed_item,primary,true,medium,photo_2026-06-25_13-44-42,1567,1249,home.page;home.envira_lenta,home;lenta-na-glavnoj,https://nikitapichugin.ru/wp-content/uploads/2025/03/photo_2026-06-25_13-44-42-1.jpg
https://nikitapichugin.ru/wp-content/uploads/2025/03/photo_2026-06-25_13-44-42-75x50_c.jpg,0,home_page_visual_asset,primary,true,medium,Главная страница,0,0,home.page_html,home,https://nikitapichugin.ru/wp-content/uploads/2025/03/photo_2026-06-25_13-44-42-75x50_c.jpg
https://nikitapichugin.ru/wp-content/uploads/2025/03/photo_2026-06-25_13-44-42.jpg,16067,home_artwork_feed_item,primary,true,medium,photo_2026-06-25_13-44-42,1567,1249,home.page;home.envira_lenta,home;lenta-na-glavnoj,https://nikitapichugin.ru/wp-content/uploads/2025/03/photo_2026-06-25_13-44-42.jpg
https://nikitapichugin.ru/wp-content/uploads/2025/03/photo_2026-06-25_13-44-46-75x50_c.jpg,0,home_page_visual_asset,primary,true,medium,Главная страница,0,0,home.page_html,home,https://nikitapichugin.ru/wp-content/uploads/2025/03/photo_2026-06-25_13-44-46-75x50_c.jpg
https://nikitapichugin.ru/wp-content/uploads/2025/03/photo_2026-06-25_13-44-46.jpg,16068,home_artwork_feed_item,primary,true,medium,photo_2026-06-25_13-44-46,1155,1470,home.page;home.envira_lenta,home;lenta-na-glavnoj,https://nikitapichugin.ru/wp-content/uploads/2025/03/photo_2026-06-25_13-44-46.jpg
https://nikitapichugin.ru/wp-content/uploads/2025/03/photo_2026-06-25_13-44-51-75x50_c.jpg,0,home_page_visual_asset,primary,true,medium,Главная страница,0,0,home.page_html,home,https://nikitapichugin.ru/wp-content/uploads/2025/03/photo_2026-06-25_13-44-51-75x50_c.jpg
https://nikitapichugin.ru/wp-content/uploads/2025/03/photo_2026-06-25_13-44-51.jpg,16069,home_artwork_feed_item,primary,true,medium,photo_2026-06-25_13-44-51,1764,1217,home.page;home.envira_lenta,home;lenta-na-glavnoj,https://nikitapichugin.ru/wp-content/uploads/2025/03/photo_2026-06-25_13-44-51.jpg
https://nikitapichugin.ru/wp-content/uploads/2025/03/photo_2026-06-25_13-44-59-75x50_c.jpg,0,home_page_visual_asset,primary,true,medium,Главная страница,0,0,home.page_html,home,https://nikitapichugin.ru/wp-content/uploads/2025/03/photo_2026-06-25_13-44-59-75x50_c.jpg
https://nikitapichugin.ru/wp-content/uploads/2025/03/photo_2026-06-25_13-44-59.jpg,16071,home_artwork_feed_item,primary,true,medium,photo_2026-06-25_13-44-59,1504,1353,home.page;home.envira_lenta,home;lenta-na-glavnoj,https://nikitapichugin.ru/wp-content/uploads/2025/03/photo_2026-06-25_13-44-59.jpg
https://nikitapichugin.ru/wp-content/uploads/2025/03/photo_2026-06-25_13-45-02-2-75x50_c.jpg,0,home_page_visual_asset,primary,true,medium,Главная страница,0,0,home.page_html,home,https://nikitapichugin.ru/wp-content/uploads/2025/03/photo_2026-06-25_13-45-02-2-75x50_c.jpg
https://nikitapichugin.ru/wp-content/uploads/2025/03/photo_2026-06-25_13-45-02-2.jpg,16092,home_artwork_feed_item,primary,true,medium,photo_2026-06-25_13-45-02,1637,1178,home.page;home.envira_lenta,home;lenta-na-glavnoj,https://nikitapichugin.ru/wp-content/uploads/2025/03/photo_2026-06-25_13-45-02-2.jpg
https://nikitapichugin.ru/wp-content/uploads/2025/03/photo_2026-06-25_13-45-07-75x50_c.jpg,0,home_page_visual_asset,primary,true,medium,Главная страница,0,0,home.page_html,home,https://nikitapichugin.ru/wp-content/uploads/2025/03/photo_2026-06-25_13-45-07-75x50_c.jpg
https://nikitapichugin.ru/wp-content/uploads/2025/03/photo_2026-06-25_13-45-07.jpg,16073,home_artwork_feed_item,primary,true,medium,photo_2026-06-25_13-45-07,1700,1179,home.page;home.envira_lenta,home;lenta-na-glavnoj,https://nikitapichugin.ru/wp-content/uploads/2025/03/photo_2026-06-25_13-45-07.jpg
https://nikitapichugin.ru/wp-content/uploads/2025/03/photo_2026-06-25_13-45-11-2-75x50_c.jpg,0,home_page_visual_asset,primary,true,medium,Главная страница,0,0,home.page_html,home,https://nikitapichugin.ru/wp-content/uploads/2025/03/photo_2026-06-25_13-45-11-2-75x50_c.jpg
https://nikitapichugin.ru/wp-content/uploads/2025/03/photo_2026-06-25_13-45-11-2.jpg,16093,home_artwork_feed_item,primary,true,medium,photo_2026-06-25_13-45-11,1172,1455,home.page;home.envira_lenta,home;lenta-na-glavnoj,https://nikitapichugin.ru/wp-content/uploads/2025/03/photo_2026-06-25_13-45-11-2.jpg
https://nikitapichugin.ru/wp-content/uploads/2025/03/photo_3_2025-03-03_09-33-52-75x50_c.jpg,0,home_page_visual_asset,primary,true,medium,Главная страница,0,0,home.page_html,home,https://nikitapichugin.ru/wp-content/uploads/2025/03/photo_3_2025-03-03_09-33-52-75x50_c.jpg
https://nikitapichugin.ru/wp-content/uploads/2025/03/photo_3_2025-03-03_09-33-52.jpg,15978,home_artwork_feed_item,primary,true,medium,photo_3_2025-03-03_09-33-52,1280,960,home.page;home.envira_lenta,home;lenta-na-glavnoj,https://nikitapichugin.ru/wp-content/uploads/2025/03/photo_3_2025-03-03_09-33-52.jpg
https://nikitapichugin.ru/wp-content/uploads/2025/03/photo_4_2025-03-03_09-33-52-75x50_c.jpg,0,home_page_visual_asset,primary,true,medium,Главная страница,0,0,home.page_html,home,https://nikitapichugin.ru/wp-content/uploads/2025/03/photo_4_2025-03-03_09-33-52-75x50_c.jpg
https://nikitapichugin.ru/wp-content/uploads/2025/03/photo_4_2025-03-03_09-33-52.jpg,15979,home_artwork_feed_item,primary,true,medium,photo_4_2025-03-03_09-33-52,960,1280,home.page;home.envira_lenta,home;lenta-na-glavnoj,https://nikitapichugin.ru/wp-content/uploads/2025/03/photo_4_2025-03-03_09-33-52.jpg
https://nikitapichugin.ru/wp-content/uploads/2025/03/photo_5_2025-03-03_09-33-52-75x50_c.jpg,0,home_page_visual_asset,primary,true,medium,Главная страница,0,0,home.page_html,home,https://nikitapichugin.ru/wp-content/uploads/2025/03/photo_5_2025-03-03_09-33-52-75x50_c.jpg
https://nikitapichugin.ru/wp-content/uploads/2025/03/photo_5_2025-03-03_09-33-52.jpg,15980,home_artwork_feed_item,primary,true,medium,photo_5_2025-03-03_09-33-52,1280,854,home.page;home.envira_lenta,home;lenta-na-glavnoj,https://nikitapichugin.ru/wp-content/uploads/2025/03/photo_5_2025-03-03_09-33-52.jpg
https://nikitapichugin.ru/wp-content/uploads/2025/03/photo_6_2025-03-03_09-33-52-75x50_c.jpg,0,home_page_visual_asset,primary,true,medium,Главная страница,0,0,home.page_html,home,https://nikitapichugin.ru/wp-content/uploads/2025/03/photo_6_2025-03-03_09-33-52-75x50_c.jpg
https://nikitapichugin.ru/wp-content/uploads/2025/03/photo_6_2025-03-03_09-33-52.jpg,15981,home_artwork_feed_item,primary,true,medium,photo_6_2025-03-03_09-33-52,960,1280,home.page;home.envira_lenta,home;lenta-na-glavnoj,https://nikitapichugin.ru/wp-content/uploads/2025/03/photo_6_2025-03-03_09-33-52.jpg
https://nikitapichugin.ru/wp-content/uploads/2025/03/photo_7_2025-03-03_09-33-52-75x50_c.jpg,0,home_page_visual_asset,primary,true,medium,Главная страница,0,0,home.page_html,home,https://nikitapichugin.ru/wp-content/uploads/2025/03/photo_7_2025-03-03_09-33-52-75x50_c.jpg
https://nikitapichugin.ru/wp-content/uploads/2025/03/photo_7_2025-03-03_09-33-52.jpg,15982,home_artwork_feed_item,primary,true,medium,photo_7_2025-03-03_09-33-52,1280,960,home.page;home.envira_lenta,home;lenta-na-glavnoj,https://nikitapichugin.ru/wp-content/uploads/2025/03/photo_7_2025-03-03_09-33-52.jpg
https://nikitapichugin.ru/wp-content/uploads/2025/03/photo_8_2025-03-03_09-33-52-75x50_c.jpg,0,home_page_visual_asset,primary,true,medium,Главная страница,0,0,home.page_html,home,https://nikitapichugin.ru/wp-content/uploads/2025/03/photo_8_2025-03-03_09-33-52-75x50_c.jpg
https://nikitapichugin.ru/wp-content/uploads/2025/03/photo_8_2025-03-03_09-33-52.jpg,15983,home_artwork_feed_item,primary,true,medium,photo_8_2025-03-03_09-33-52,960,1280,home.page;home.envira_lenta,home;lenta-na-glavnoj,https://nikitapichugin.ru/wp-content/uploads/2025/03/photo_8_2025-03-03_09-33-52.jpg
https://nikitapichugin.ru/wp-content/uploads/2025/03/photo_9_2025-03-03_09-33-52-75x50_c.jpg,0,home_page_visual_asset,primary,true,medium,Главная страница,0,0,home.page_html,home,https://nikitapichugin.ru/wp-content/uploads/2025/03/photo_9_2025-03-03_09-33-52-75x50_c.jpg
https://nikitapichugin.ru/wp-content/uploads/2025/03/photo_9_2025-03-03_09-33-52.jpg,15984,home_artwork_feed_item,primary,true,medium,photo_9_2025-03-03_09-33-52,960,1280,home.page;home.envira_lenta,home;lenta-na-glavnoj,https://nikitapichugin.ru/wp-content/uploads/2025/03/photo_9_2025-03-03_09-33-52.jpg
https://nikitapichugin.ru/wp-content/uploads/smile_fonts/Defaults/Defaults.css,0,home_page_visual_asset,primary,true,medium,Главная страница,0,0,home.page_html;works.archive_html,home;galereya-rabot-hudozhnika-nikity-pichugina,https://nikitapichugin.ru/wp-content/uploads/smile_fonts/Defaults/Defaults.css?ver=3.19.19
https://nikitapichugin.ru/wp-content/uploads/useanyfont/uaf.css,0,home_page_visual_asset,primary,true,medium,Главная страница,0,0,home.page_html;works.archive_html,home;galereya-rabot-hudozhnika-nikity-pichugina,https://nikitapichugin.ru/wp-content/uploads/useanyfont/uaf.css?ver=1782391306
https://nikitapichugin.ru/wp-content/uploads/2013/06/cd_1_angle.jpg,84,unreferenced_media_attachment,rest_media_library,false,medium,cd_1_angle,1000,1000,wp.media_library_unreferenced,cd_1_angle,https://nikitapichugin.ru/wp-content/uploads/2013/06/cd_1_angle.jpg
https://nikitapichugin.ru/wp-content/uploads/2013/06/cd_1_flat.jpg,85,unreferenced_media_attachment,rest_media_library,false,medium,cd_1_flat,1000,1000,wp.media_library_unreferenced,cd_1_flat,https://nikitapichugin.ru/wp-content/uploads/2013/06/cd_1_flat.jpg
https://nikitapichugin.ru/wp-content/uploads/2013/06/cd_2_angle.jpg,88,unreferenced_media_attachment,rest_media_library,false,medium,cd_2_angle,1000,1000,wp.media_library_unreferenced,cd_2_angle,https://nikitapichugin.ru/wp-content/uploads/2013/06/cd_2_angle.jpg
https://nikitapichugin.ru/wp-content/uploads/2013/06/cd_2_flat.jpg,14455,unreferenced_media_attachment,rest_media_library,false,medium,cd_2_flat,1000,1000,wp.media_library_unreferenced,cd_2_flat,https://nikitapichugin.ru/wp-content/uploads/2013/06/cd_2_flat.jpg
https://nikitapichugin.ru/wp-content/uploads/2013/06/cd_3_angle.jpg,91,unreferenced_media_attachment,rest_media_library,false,medium,cd_3_angle,1000,1000,wp.media_library_unreferenced,cd_3_angle,https://nikitapichugin.ru/wp-content/uploads/2013/06/cd_3_angle.jpg
https://nikitapichugin.ru/wp-content/uploads/2013/06/cd_3_flat.jpg,92,unreferenced_media_attachment,rest_media_library,false,medium,cd_3_flat,1000,1000,wp.media_library_unreferenced,cd_3_flat,https://nikitapichugin.ru/wp-content/uploads/2013/06/cd_3_flat.jpg
https://nikitapichugin.ru/wp-content/uploads/2013/06/cd_4_angle.jpg,95,unreferenced_media_attachment,rest_media_library,false,medium,cd_4_angle,1000,1000,wp.media_library_unreferenced,cd_4_angle,https://nikitapichugin.ru/wp-content/uploads/2013/06/cd_4_angle.jpg
https://nikitapichugin.ru/wp-content/uploads/2013/06/cd_4_flat.jpg,94,unreferenced_media_attachment,rest_media_library,false,medium,cd_4_flat,1000,1000,wp.media_library_unreferenced,cd_4_flat,https://nikitapichugin.ru/wp-content/uploads/2013/06/cd_4_flat.jpg
https://nikitapichugin.ru/wp-content/uploads/2013/06/cd_5_angle.jpg,97,unreferenced_media_attachment,rest_media_library,false,medium,cd_5_angle,1000,1000,wp.media_library_unreferenced,cd_5_angle,https://nikitapichugin.ru/wp-content/uploads/2013/06/cd_5_angle.jpg
https://nikitapichugin.ru/wp-content/uploads/2013/06/cd_5_flat.jpg,98,unreferenced_media_attachment,rest_media_library,false,medium,cd_5_flat,1000,1000,wp.media_library_unreferenced,cd_5_flat,https://nikitapichugin.ru/wp-content/uploads/2013/06/cd_5_flat.jpg
https://nikitapichugin.ru/wp-content/uploads/2013/06/cd_6_angle.jpg,100,unreferenced_media_attachment,rest_media_library,false,medium,cd_6_angle,1000,1000,wp.media_library_unreferenced,cd_6_angle,https://nikitapichugin.ru/wp-content/uploads/2013/06/cd_6_angle.jpg
https://nikitapichugin.ru/wp-content/uploads/2013/06/cd_6_flat.jpg,101,unreferenced_media_attachment,rest_media_library,false,medium,cd_6_flat,1000,1000,wp.media_library_unreferenced,cd_6_flat,https://nikitapichugin.ru/wp-content/uploads/2013/06/cd_6_flat.jpg
https://nikitapichugin.ru/wp-content/uploads/2013/06/hoodie_1_back.jpg,45,unreferenced_media_attachment,rest_media_library,false,medium,hoodie_1_back,1000,1000,wp.media_library_unreferenced,hoodie_1_back,https://nikitapichugin.ru/wp-content/uploads/2013/06/hoodie_1_back.jpg
https://nikitapichugin.ru/wp-content/uploads/2013/06/hoodie_1_front.jpg,46,unreferenced_media_attachment,rest_media_library,false,medium,hoodie_1_front,1000,1000,wp.media_library_unreferenced,hoodie_1_front,https://nikitapichugin.ru/wp-content/uploads/2013/06/hoodie_1_front.jpg
https://nikitapichugin.ru/wp-content/uploads/2013/06/hoodie_2_back.jpg,49,unreferenced_media_attachment,rest_media_library,false,medium,hoodie_2_back,1000,1000,wp.media_library_unreferenced,hoodie_2_back,https://nikitapichugin.ru/wp-content/uploads/2013/06/hoodie_2_back.jpg
https://nikitapichugin.ru/wp-content/uploads/2013/06/hoodie_2_front.jpg,48,unreferenced_media_attachment,rest_media_library,false,medium,hoodie_2_front,1000,1000,wp.media_library_unreferenced,hoodie_2_front,https://nikitapichugin.ru/wp-content/uploads/2013/06/hoodie_2_front.jpg
https://nikitapichugin.ru/wp-content/uploads/2013/06/hoodie_3_back.jpg,52,unreferenced_media_attachment,rest_media_library,false,medium,hoodie_3_back,1000,1000,wp.media_library_unreferenced,hoodie_3_back,https://nikitapichugin.ru/wp-content/uploads/2013/06/hoodie_3_back.jpg
https://nikitapichugin.ru/wp-content/uploads/2013/06/hoodie_3_front.jpg,51,unreferenced_media_attachment,rest_media_library,false,medium,hoodie_3_front,1000,1000,wp.media_library_unreferenced,hoodie_3_front,https://nikitapichugin.ru/wp-content/uploads/2013/06/hoodie_3_front.jpg
https://nikitapichugin.ru/wp-content/uploads/2013/06/hoodie_4_back.jpg,55,unreferenced_media_attachment,rest_media_library,false,medium,hoodie_4_back,1000,1000,wp.media_library_unreferenced,hoodie_4_back,https://nikitapichugin.ru/wp-content/uploads/2013/06/hoodie_4_back.jpg
https://nikitapichugin.ru/wp-content/uploads/2013/06/hoodie_4_front.jpg,54,unreferenced_media_attachment,rest_media_library,false,medium,hoodie_4_front,1000,1000,wp.media_library_unreferenced,hoodie_4_front,https://nikitapichugin.ru/wp-content/uploads/2013/06/hoodie_4_front.jpg
https://nikitapichugin.ru/wp-content/uploads/2013/06/hoodie_5_back.jpg,58,unreferenced_media_attachment,rest_media_library,false,medium,hoodie_5_back,1000,1000,wp.media_library_unreferenced,hoodie_5_back,https://nikitapichugin.ru/wp-content/uploads/2013/06/hoodie_5_back.jpg
https://nikitapichugin.ru/wp-content/uploads/2013/06/hoodie_5_front.jpg,57,unreferenced_media_attachment,rest_media_library,false,medium,hoodie_5_front,1000,1000,wp.media_library_unreferenced,hoodie_5_front,https://nikitapichugin.ru/wp-content/uploads/2013/06/hoodie_5_front.jpg
https://nikitapichugin.ru/wp-content/uploads/2013/06/hoodie_6_back.jpg,62,unreferenced_media_attachment,rest_media_library,false,medium,hoodie_6_back,1000,1000,wp.media_library_unreferenced,hoodie_6_back,https://nikitapichugin.ru/wp-content/uploads/2013/06/hoodie_6_back.jpg
https://nikitapichugin.ru/wp-content/uploads/2013/06/hoodie_6_front.jpg,61,unreferenced_media_attachment,rest_media_library,false,medium,hoodie_6_front,1000,1000,wp.media_library_unreferenced,hoodie_6_front,https://nikitapichugin.ru/wp-content/uploads/2013/06/hoodie_6_front.jpg
https://nikitapichugin.ru/wp-content/uploads/2013/06/hoodie_7_back.jpg,44,unreferenced_media_attachment,rest_media_library,false,medium,hoodie_7_back,1000,1000,wp.media_library_unreferenced,hoodie_7_back,https://nikitapichugin.ru/wp-content/uploads/2013/06/hoodie_7_back.jpg
https://nikitapichugin.ru/wp-content/uploads/2013/06/hoodie_7_front.jpg,43,unreferenced_media_attachment,rest_media_library,false,medium,hoodie_7_front,1000,1000,wp.media_library_unreferenced,hoodie_7_front,https://nikitapichugin.ru/wp-content/uploads/2013/06/hoodie_7_front.jpg
https://nikitapichugin.ru/wp-content/uploads/2013/06/pdt1.jpg,14639,shop_product_or_demo_asset,public_secondary,false,medium,pdt1,1000,1000,shop.product,woollen-thread-blue,https://nikitapichugin.ru/wp-content/uploads/2013/06/pdt1.jpg
https://nikitapichugin.ru/wp-content/uploads/2013/06/pdt10.jpg,14648,shop_product_or_demo_asset,public_secondary,false,medium,pdt10,1000,1000,shop.product,clay-piglet,https://nikitapichugin.ru/wp-content/uploads/2013/06/pdt10.jpg
https://nikitapichugin.ru/wp-content/uploads/2013/06/pdt11.jpg,14649,shop_product_or_demo_asset,public_secondary,false,medium,pdt11,1000,1000,shop.product,pottery-squirrel,https://nikitapichugin.ru/wp-content/uploads/2013/06/pdt11.jpg
https://nikitapichugin.ru/wp-content/uploads/2013/06/pdt12.jpg,14650,shop_product_or_demo_asset,public_secondary,false,medium,pdt12,1000,1000,shop.product,aroma-bag,https://nikitapichugin.ru/wp-content/uploads/2013/06/pdt12.jpg
https://nikitapichugin.ru/wp-content/uploads/2013/06/pdt13.jpg,14651,shop_product_or_demo_asset,public_secondary,false,medium,pdt13,1000,1000,shop.product,porcelain-rooster,https://nikitapichugin.ru/wp-content/uploads/2013/06/pdt13.jpg
https://nikitapichugin.ru/wp-content/uploads/2013/06/pdt14.jpg,14652,shop_product_or_demo_asset,public_secondary,false,medium,pdt14,1000,1000,shop.product,soldier-with-rifle,https://nikitapichugin.ru/wp-content/uploads/2013/06/pdt14.jpg
https://nikitapichugin.ru/wp-content/uploads/2013/06/pdt15.jpg,14653,shop_product_or_demo_asset,public_secondary,false,medium,pdt15,1000,1000,shop.product,cannon-toys,https://nikitapichugin.ru/wp-content/uploads/2013/06/pdt15.jpg
https://nikitapichugin.ru/wp-content/uploads/2013/06/pdt16.jpg,14654,shop_product_or_demo_asset,public_secondary,false,medium,pdt16,1000,1000,shop.product,earthen-teapot,https://nikitapichugin.ru/wp-content/uploads/2013/06/pdt16.jpg
https://nikitapichugin.ru/wp-content/uploads/2013/06/pdt17.jpg,14655,shop_product_or_demo_asset,public_secondary,false,medium,pdt17,1000,1000,shop.product,modern-art-idol,https://nikitapichugin.ru/wp-content/uploads/2013/06/pdt17.jpg
https://nikitapichugin.ru/wp-content/uploads/2013/06/pdt18.jpg,14656,shop_product_or_demo_asset,public_secondary,false,medium,pdt18,1000,1000,shop.product,clay-lion,https://nikitapichugin.ru/wp-content/uploads/2013/06/pdt18.jpg
https://nikitapichugin.ru/wp-content/uploads/2013/06/pdt2.jpg,14640,shop_product_or_demo_asset,public_secondary,false,medium,pdt2,1000,1000,shop.product,woollen-thread-brown,https://nikitapichugin.ru/wp-content/uploads/2013/06/pdt2.jpg
https://nikitapichugin.ru/wp-content/uploads/2013/06/pdt3.jpg,14641,shop_product_or_demo_asset,public_secondary,false,medium,pdt3,1000,1000,shop.product,dustbin,https://nikitapichugin.ru/wp-content/uploads/2013/06/pdt3.jpg
https://nikitapichugin.ru/wp-content/uploads/2013/06/pdt4.jpg,14642,shop_product_or_demo_asset,public_secondary,false,medium,pdt4,1000,1000,shop.product,woo-album-3,https://nikitapichugin.ru/wp-content/uploads/2013/06/pdt4.jpg
https://nikitapichugin.ru/wp-content/uploads/2013/06/pdt5.jpg,14643,shop_product_or_demo_asset,public_secondary,false,medium,pdt5,1000,1000,shop.product,clay-horse;terracotta-horse,https://nikitapichugin.ru/wp-content/uploads/2013/06/pdt5.jpg
https://nikitapichugin.ru/wp-content/uploads/2013/06/pdt6.jpg,14644,shop_product_or_demo_asset,public_secondary,false,medium,pdt6,1000,1000,shop.product,white-candles,https://nikitapichugin.ru/wp-content/uploads/2013/06/pdt6.jpg
https://nikitapichugin.ru/wp-content/uploads/2013/06/pdt7.jpg,14645,shop_product_or_demo_asset,public_secondary,false,medium,pdt7,1000,1000,shop.product,penstand;pen-stand-type-ii;pen-holder-type-i,https://nikitapichugin.ru/wp-content/uploads/2013/06/pdt7.jpg
https://nikitapichugin.ru/wp-content/uploads/2013/06/pdt8.jpg,14646,shop_product_or_demo_asset,public_secondary,false,medium,pdt8,1000,1000,shop.product,pen-stand-type-ii;pen-holder-type-i,https://nikitapichugin.ru/wp-content/uploads/2013/06/pdt8.jpg
https://nikitapichugin.ru/wp-content/uploads/2013/06/pdt9.jpg,14647,shop_product_or_demo_asset,public_secondary,false,medium,pdt9,1000,1000,shop.product,ceramic-bird,https://nikitapichugin.ru/wp-content/uploads/2013/06/pdt9.jpg
https://nikitapichugin.ru/wp-content/uploads/2013/06/Poster_1_flat.jpg,69,unreferenced_media_attachment,rest_media_library,false,medium,Poster_1_flat,1000,1000,wp.media_library_unreferenced,poster_1_flat,https://nikitapichugin.ru/wp-content/uploads/2013/06/Poster_1_flat.jpg
https://nikitapichugin.ru/wp-content/uploads/2013/06/poster_1_up.jpg,68,unreferenced_media_attachment,rest_media_library,false,medium,poster_1_up,1000,1000,wp.media_library_unreferenced,poster_1_up,https://nikitapichugin.ru/wp-content/uploads/2013/06/poster_1_up.jpg
https://nikitapichugin.ru/wp-content/uploads/2013/06/Poster_2_flat.jpg,72,unreferenced_media_attachment,rest_media_library,false,medium,Poster_2_flat,1000,1000,wp.media_library_unreferenced,poster_2_flat,https://nikitapichugin.ru/wp-content/uploads/2013/06/Poster_2_flat.jpg
https://nikitapichugin.ru/wp-content/uploads/2013/06/poster_2_up.jpg,71,unreferenced_media_attachment,rest_media_library,false,medium,poster_2_up,1000,1000,wp.media_library_unreferenced,poster_2_up,https://nikitapichugin.ru/wp-content/uploads/2013/06/poster_2_up.jpg
https://nikitapichugin.ru/wp-content/uploads/2013/06/Poster_3_flat.jpg,75,unreferenced_media_attachment,rest_media_library,false,medium,Poster_3_flat,1000,1000,wp.media_library_unreferenced,poster_3_flat,https://nikitapichugin.ru/wp-content/uploads/2013/06/Poster_3_flat.jpg
https://nikitapichugin.ru/wp-content/uploads/2013/06/poster_3_up.jpg,74,unreferenced_media_attachment,rest_media_library,false,medium,poster_3_up,1000,1000,wp.media_library_unreferenced,poster_3_up,https://nikitapichugin.ru/wp-content/uploads/2013/06/poster_3_up.jpg
https://nikitapichugin.ru/wp-content/uploads/2013/06/Poster_4_flat.jpg,78,unreferenced_media_attachment,rest_media_library,false,medium,Poster_4_flat,1000,1000,wp.media_library_unreferenced,poster_4_flat,https://nikitapichugin.ru/wp-content/uploads/2013/06/Poster_4_flat.jpg
https://nikitapichugin.ru/wp-content/uploads/2013/06/poster_4_up.jpg,77,unreferenced_media_attachment,rest_media_library,false,medium,poster_4_up,1000,1000,wp.media_library_unreferenced,poster_4_up,https://nikitapichugin.ru/wp-content/uploads/2013/06/poster_4_up.jpg
https://nikitapichugin.ru/wp-content/uploads/2013/06/Poster_5_flat.jpg,81,unreferenced_media_attachment,rest_media_library,false,medium,Poster_5_flat,1000,1000,wp.media_library_unreferenced,poster_5_flat,https://nikitapichugin.ru/wp-content/uploads/2013/06/Poster_5_flat.jpg
https://nikitapichugin.ru/wp-content/uploads/2013/06/poster_5_up.jpg,80,unreferenced_media_attachment,rest_media_library,false,medium,poster_5_up,1000,1000,wp.media_library_unreferenced,poster_5_up,https://nikitapichugin.ru/wp-content/uploads/2013/06/poster_5_up.jpg
https://nikitapichugin.ru/wp-content/uploads/2013/06/T_1_back.jpg,17,unreferenced_media_attachment,rest_media_library,false,medium,T_1_back,1000,1000,wp.media_library_unreferenced,t_1_back,https://nikitapichugin.ru/wp-content/uploads/2013/06/T_1_back.jpg
https://nikitapichugin.ru/wp-content/uploads/2013/06/T_1_front.jpg,16,unreferenced_media_attachment,rest_media_library,false,medium,T_1_front,1000,1000,wp.media_library_unreferenced,t_1_front,https://nikitapichugin.ru/wp-content/uploads/2013/06/T_1_front.jpg
https://nikitapichugin.ru/wp-content/uploads/2013/06/T_3_back.jpg,26,unreferenced_media_attachment,rest_media_library,false,medium,T_3_back,1000,1000,wp.media_library_unreferenced,t_3_back,https://nikitapichugin.ru/wp-content/uploads/2013/06/T_3_back.jpg
https://nikitapichugin.ru/wp-content/uploads/2013/06/T_3_front.jpg,27,unreferenced_media_attachment,rest_media_library,false,medium,T_3_front,1000,1000,wp.media_library_unreferenced,t_3_front,https://nikitapichugin.ru/wp-content/uploads/2013/06/T_3_front.jpg
https://nikitapichugin.ru/wp-content/uploads/2013/06/T_4_back.jpg,28,unreferenced_media_attachment,rest_media_library,false,medium,T_4_back,1000,1000,wp.media_library_unreferenced,t_4_back,https://nikitapichugin.ru/wp-content/uploads/2013/06/T_4_back.jpg
https://nikitapichugin.ru/wp-content/uploads/2013/06/T_4_front.jpg,25,unreferenced_media_attachment,rest_media_library,false,medium,T_4_front,1000,1000,wp.media_library_unreferenced,t_4_front,https://nikitapichugin.ru/wp-content/uploads/2013/06/T_4_front.jpg
https://nikitapichugin.ru/wp-content/uploads/2013/06/T_4_front1.jpg,29,unreferenced_media_attachment,rest_media_library,false,medium,T_4_front,1000,1000,wp.media_library_unreferenced,t_4_front-2,https://nikitapichugin.ru/wp-content/uploads/2013/06/T_4_front1.jpg
